expeditionCode,materialSampleID,photographer,OriginalUrl
IRLA_ARMS_June_2009,BIRL_0141,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0910+0117.jpg
IRLA_ARMS_June_2009,BIRL_0141,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0910+0118.jpg
IRLA_ARMS_June_2009,BIRL_0141,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0910+0119.jpg
IRLA_ARMS_June_2009,BIRL_0142,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0910+0114.jpg
IRLA_ARMS_June_2009,BIRL_0142,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0910+0115.jpg
IRLA_ARMS_June_2009,BIRL_0142,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0910+0116.jpg
IRLA_ARMS_June_2009,BIRL_0144,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0910+0145.jpg
IRLA_ARMS_June_2009,BIRL_0144,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0910+0146.jpg
IRLA_ARMS_June_2009,BIRL_0145,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0910+0143.jpg
IRLA_ARMS_June_2009,BIRL_0145,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0910+0144.jpg
IRLA_ARMS_June_2009,BIRL_0146,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0910+0111.jpg
IRLA_ARMS_June_2009,BIRL_0149,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0910+0141.jpg
IRLA_ARMS_June_2009,BIRL_0149,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0910+0142.jpg
IRLA_ARMS_June_2009,BIRL_0015,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0810+1003.jpg
IRLA_ARMS_June_2009,BIRL_0015,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0810+1077.jpg
IRLA_ARMS_June_2009,BIRL_0015,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0810+1078.jpg
IRLA_ARMS_June_2009,BIRL_0015,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0810+1079.jpg
IRLA_ARMS_June_2009,BIRL_0150,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0910+0139.jpg
IRLA_ARMS_June_2009,BIRL_0150,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0910+0140.jpg
IRLA_ARMS_June_2009,BIRL_0153,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0910+0132.jpg
IRLA_ARMS_June_2009,BIRL_0153,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0910+0133.jpg
IRLA_ARMS_June_2009,BIRL_0155,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0910+0104.jpg
IRLA_ARMS_June_2009,BIRL_0155,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0910+0105.jpg
IRLA_ARMS_June_2009,BIRL_0158,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0910+0004.jpg
IRLA_ARMS_June_2009,BIRL_0158,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0910+0005.jpg
IRLA_ARMS_June_2009,BIRL_0016,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0810+1002.jpg
IRLA_ARMS_June_2009,BIRL_0016,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0810+1074.jpg
IRLA_ARMS_June_2009,BIRL_0016,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0810+1075.jpg
IRLA_ARMS_June_2009,BIRL_0016,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0810+1076.jpg
IRLA_ARMS_June_2009,BIRL_0161,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0910+1325.jpg
